"","UnixTimeStamp","AverageTxnFee(USD)","AverageTxnFee(Ether)","No.ofERC20TokenTransfers","AvgBlockSize(Bytes)","AvgBlockTime(Secs)","AvgGasLimit","AvgGasPrice(Wei)","DailyNewBlocks","UniqueAddressTotalCount","UniqueAddressReceiveCount","UniqueAddressSentCount","ERC20UniqueAddressTotalCount","ERC20UniqueAddressReceiveCount","ERC20UniqueAddressSentCount","MiningRewards(ETH)","TotalGasUsed","EtherPrice(USD)","TotalTransactions","TotalEthSupply","MarketCap(mlnUSD)","AvgNetworkDifficulty(TH)","AvgNetworkHashRate(GHs)","NetworkTxnFee(ETH)","NetworkUtilization(1=100%)","TotalUncleBlocks"
"1118",1534723200,0.17,0,404034,25134,14.24,7995770,12426913415,5932,323289,218272,193424,266523,211567,77580,20446.21875,41363507891,270.81,663769,101451943.15625,27474.2007261441,3494.743,283826.5336,4.06410218505022e+20,0.8744,1085
"1119",1534809600,0.18,0,462010,25249,14.21,7997251,13046942385,5961,286021,178965,184062,318839,282277,56994,20493.28125,42748700585,281.13,605639,101472436.4375,28526.9460556744,3516.086,286170.3659,3.77618559440687e+20,0.8978,1071
"1120",1534896000,0.41,0,375835,22830,14.34,7996919,17019976734,5922,295215,192835,178041,250761,211810,56634,20301.375,42264220552,270.37,594918,101492737.8125,27440.5915223656,3593.969,289763.7194,8.91346476414307e+20,0.8953,1044
"1121",1534982400,0.28,0,405345,24307,14.46,7998467,14051914381,5853,292230,180485,183416,268706,236319,50625,20343.84375,42065549337,275.83,599557,101513081.65625,28000.3533132434,3451.971,279114.193,5.99908997808549e+20,0.9008,1133
"1122",1535068800,0.5,0,400662,22859,14.27,7997139,21501969162,5946,306331,206680,170635,302623,267667,50227,20734.03125,42623018333,281.37,596227,101533815.6875,28568.5697199919,3431.231,282957.45,1.05596355696535e+21,0.9004,1179
"1123",1535155200,0.16,0,439799,24937,14.36,7995897,11428670781,5926,292298,194621,166204,303584,260744,60045,20423.25,42291755913,277.56,577239,101554238.9375,28187.3945594925,3500.505,283524.6978,3.33520516759777e+20,0.8938,1072
"1124",1535241600,0.45,0,373155,24193,14.21,7995696,16106529314,5947,303181,206678,169205,242332,197763,62809,20420.625,42412745552,274.3,574072,101574659.5625,27861.9291179937,3569.734,288842.6926,9.50622764082728e+20,0.8924,1044
"1125",1535328000,0.17,0,580315,24863,14.22,7995063,12387120423,5942,322122,221406,178532,452215,421535,55794,20547.9375,41618999135,288.02,645935,101595207.5,29261.45166415,3495.42,285297.4737,3.76453585524854e+20,0.8765,1110
"1126",1535414400,0.18,0,523597,25984,14.31,7996190,12808584631,5898,313813,192952,203644,387929,349504,59401,20383.59375,42611722775,295.55,613844,101615591.09375,30032.4879477578,3491.155,282969.428,3.80620382285834e+20,0.9041,1105
"1127",1535500800,0.28,0,440490,24552,14.42,7995415,17290135695,5890,258943,168646,161936,321829,288422,51169,20270.25,40990484124,288.67,546841,101635861.34375,29339.2240941003,3456.093,278007.4815,5.30744662464587e+20,0.871,1060
"1128",1535587200,0.21,0,421909,23668,14.33,7995762,13559213793,5910,276281,173634,183849,309862,273651,57225,20493.28125,41748317671,284.15,592847,101656354.625,28885.6531666938,3432.294,279549.2413,4.41391249486415e+20,0.884,1127
"1129",1535673600,0.22,0,376179,22118,14.24,7995719,14419214330,5953,280263,181733,177212,280985,248687,51608,20426.0625,42390979718,281.66,577258,101676780.6875,28638.2820484413,3465.884,280439.7219,4.47892055737219e+20,0.8913,1038
"1130",1535760000,0.16,0,371575,23748,14.48,7995875,11043181909,5880,310363,208619,195624,260640,214011,75015,20385.9375,41936588522,295.36,656254,101697166.625,30037.27513436,3427.219,277588.8544,3.60563523100649e+20,0.8925,1118
"1131",1535846400,0.16,0,385235,23061,14.07,7996522,10276825820,6027,318098,213620,194407,255292,197448,95708,20502.5625,41773080784,295.02,620267,101717669.1875,30008.7467636963,3385.921,274831.7379,3.32101884048372e+20,0.8679,986
"1132",1535932800,0.17,0,371834,25005,14.44,7995329,12111122355,5887,320342,216319,201397,246003,175938,100349,20324.90625,41333831573,288.97,631429,101737994.09375,29399.2281532709,3406.537,274967.4979,3.72263742203329e+20,0.8791,1087
"1133",1536019200,0.22,0,334268,23087,14.21,7995502,13885223845,5968,299260,202952,179591,220324,178472,63291,20545.40625,41619433121,285.23,589521,101758539.5,29024.588221585,3394.754,276727.458,4.59978457339827e+20,0.8739,1075
"1134",1536105600,0.13,0,336793,25414,14.24,7995536,12606166478,5956,306687,204346,191871,211072,174326,55143,20328.375,40180824691,228.27,626957,101778867.875,23233.0621698263,3435.482,277065.298,3.62380209841285e+20,0.8458,1012
"1135",1536192000,0.2,0,424738,23479,14.04,7995882,14951867224,6048,293095,183003,197723,501725,298993,220417,20568,41771236119,229.52,588959,101799435.875,23365.00652203,3399.788,276862.3513,5.11158838466205e+20,0.8653,988
"1136",1536278400,0.19,0,600430,25113,14.37,7994901,14734121984,5913,296254,193753,182954,822252,481798,364358,20220.5625,41748180692,215.14,582184,101819656.4375,21905.4808859637,3399.656,272247.9516,5.0659950805672e+20,0.8853,1006
"1137",1536364800,0.15,0,357906,25208,14.31,7996008,12166983189,5936,277065,186430,162469,227662,203822,43620,20285.25,42557339489,196.77,543337,101839941.6875,20039.0453258494,3375.92,271323.9081,4.0449548361775e+20,0.8994,1008
"1138",1536451200,0.15,0,324172,22118,14.41,7995247,12538460676,5899,279793,187563,161889,223626,190655,48965,20266.875,41908318225,195.99,565631,101860208.5625,19963.5822761644,3209.593,257770.4413,4.3307893712284e+20,0.8909,1040
"1139",1536537600,0.16,0,331924,23522,14.19,7995466,13452874427,6007,273426,181269,174321,227152,197293,45083,20436.75,41544023685,197.14,561611,101880645.3125,20084.7504169062,3220.98,260772.6661,4.48309581240748e+20,0.8684,988
"1140",1536624000,0.17,0,342723,22317,14.21,7995854,15682663024,6002,250196,158315,174162,265030,210155,71887,20245.125,40499473258,185.15,557317,101900890.4375,18866.9498645031,3197.34,255565.1744,5.12254527644765e+20,0.8465,904
"1141",1536710400,0.17,0,342946,24133,14.05,7996023,16182751014,6043,250193,161244,177216,232959,196300,53365,20403.1875,41821110210,183.03,570673,101921293.625,18654.6543721838,3133.092,252569.2634,5.19583146425811e+20,0.8686,922
"1142",1536796800,0.2,0,360753,24041,14.14,7995284,16645393282,6004,266722,171553,179168,255219,206773,71226,20422.78125,39998835686,211.27,555753,101941716.40625,21537.2264251484,3049.956,246361.6094,5.35655261393735e+20,0.8359,975
"1143",1536883200,0.16,0,424686,26309,14.04,7995760,14645624925,6066,241301,155370,165963,272905,227377,78619,20431.96875,41155885095,208.87,514394,101962148.375,21296.8339310863,3142.743,253565.5649,3.92433137938438e+20,0.8513,905
"1144",1536969600,0.18,0,418192,25808,14.03,7995227,13261799419,6051,210966,126179,149215,248096,221405,70281,20437.03125,42479824388,221.63,479695,101982585.40625,22602.4004035872,3146.685,254429.8705,3.85383483215684e+20,0.8815,935
"1145",1537056000,0.18,0,424321,27185,13.92,7995881,13161379589,6113,209731,124426,146693,257032,233758,48649,20509.125,42347625627,220.12,458432,102003094.53125,22452.9211682187,3129.495,253293.4755,3.70196807498742e+20,0.8691,880
"1146",1537142400,0.16,0,421375,25919,13.95,7995346,15406825205,6080,254633,160897,172253,270569,223225,95171,20480.4375,42025095355,196.04,553720,102023574.96875,20000.7016368737,3140.087,254187.1006,4.42143632482982e+20,0.8672,914
"1147",1537228800,0.23,0,402834,26176,14.2,7995512,25201881762,5967,225909,140097,159422,246920,211760,78350,20177.53125,41072862147,208.39,500513,102043752.5,21264.897583475,3178.892,253649.0746,5.43078626345878e+20,0.8622,927
"1148",1537315200,0.29,0,224532,20024,13.94,7996790,19871422869,6123,217448,134325,156823,150438,125082,41971,20548.875,42797060711,209.78,507255,102064301.375,21411.0491424475,3170.66,257726.225,6.9845980802201e+20,0.8748,900
"1149",1537401600,0.22,0,395470,24244,14.15,7996844,15892963469,6014,234017,145261,168232,245445,216368,64223,20424.28125,40629078208,224.76,498146,102084725.65625,22944.5629384988,3176.542,256660.2049,4.94757311551543e+20,0.8454,967
"1150",1537488000,0.31,0,358058,26244,13.96,7997094,18242050701,6084,246240,154444,179800,207629,185441,39694,20719.40625,41721367477,247.69,544686,102105445.0625,25290.4976875306,3112.105,255415.9684,6.80152691787906e+20,0.8578,1007
"1151",1537574400,0.21,0,374690,25021,14.09,7996365,14429730599,6038,217765,135525,149903,225426,201893,42635,20321.53125,41200809253,240.78,470309,102125766.59375,24589.8420804431,3278.09,262892.1809,4.19376992861723e+20,0.8534,891
"1152",1537660800,0.19,0,384820,25761,13.96,7996326,13141149214,6080,215114,137183,145515,219857,194691,46125,20324.53125,41005393483,244.55,468627,102146091.125,24979.8265846187,3248.982,260332.227,3.702980718796e+20,0.8441,843
"1153",1537747200,0.32,0,400717,28688,13.99,7995473,16838604807,6075,217869,135090,150687,232885,210544,36676,20340,41546126422,227.92,480337,102166431.125,23285.77298201,3264.682,261741.3439,6.7938681261278e+20,0.8561,852
"1154",1537833600,0.22,0,430215,28211,13.94,7996188,16972035503,6113,230534,143008,161144,252435,229699,42455,20420.25,42001178534,219.2,519108,102186851.375,22399.3578214,3222.555,259333.6504,5.14749182324166e+20,0.8594,840
"1155",1537920000,0.23,0,443450,29742,13.93,7996248,16344658408,6112,215167,129632,157584,267637,247064,35595,20603.15625,43022447700,214.21,493507,102207454.53125,21893.8588351391,3283.669,266760.1081,5.35126297948815e+20,0.8805,907
"1156",1538006400,0.26,0,422304,29477,14.03,7996095,16744302672,6081,235021,134904,170805,250499,228944,37340,20512.125,42550467914,229.09,504047,102227966.65625,23419.4048812803,3276.765,265516.5942,5.69997043131453e+20,0.8756,920
"1157",1538092800,0.27,0,372263,28068,13.96,7996049,18138439166,6098,237297,131149,178864,224041,201056,40075,20415,42049467383,221.56,500407,102248381.65625,22654.1514397587,3285.647,264448.9358,6.2086564901131e+20,0.8634,856
"1158",1538179200,0.35,0,254676,20428,13.93,7995408,21874799566,6095,201920,116771,146855,155101,135413,35565,20239.6875,39766603646,231.32,434315,102268621.34375,23656.7774892363,3265.763,259938.0808,6.62158329233322e+20,0.8167,782
"1159",1538265600,0.25,0,369986,23846,13.89,7997727,16556363668,6114,231317,146774,157851,239755,211404,47163,20511.09375,39336715212,232.6,479351,102289132.4375,23792.4522049625,3260.161,263793.7941,5.22137411449057e+20,0.8056,877
"1160",1538352000,0.3,0,385445,24593,13.92,8000304,18941010255,6095,222643,127722,163737,248083,225791,38983,20302.40625,38550173670,230.89,476308,102309434.84375,23622.2254110734,3240.653,259027.1628,6.11806878825731e+20,0.7913,811
"1161",1538438400,0.3,0,345044,24107,13.8,8000268,19034870185,6180,219857,123841,160202,216030,194452,38785,20514.1875,39210756138,225.41,490262,102329949.03125,23066.1938111341,3211.925,259556.2604,6.46265081061878e+20,0.7956,802
"1162",1538524800,0.18,0,367465,21423,14,8000206,13248714205,6075,259694,174634,156475,229479,187978,66631,20295.46875,40441198221,219.97,559006,102350244.5,22513.983282665,3226.085,258086.8149,4.44725781937521e+20,0.8337,837
"1163",1538611200,0.17,0,397961,22655,13.86,8000262,13254100643,6146,269798,172500,171618,193684,154673,66447,20369.625,40791755826,221.76,559181,102370614.125,22701.70738836,3261.753,261317.7945,4.41227546690282e+20,0.8318,776
"1164",1538697600,0.16,0,391881,20849,13.99,8000366,13568425987,6099,285833,197049,169674,200643,145832,102188,20177.0625,39567592626,227.9,595361,102390791.1875,23334.8613116313,3277.001,259922.335,4.29831401691869e+20,0.8146,754
"1165",1538784000,0.11,0,348785,17610,13.7,8000313,9435830094,6222,284751,196658,173451,217021,172035,103044,20491.96875,39476085282,224.62,596865,102411283.15625,23003.6224225569,3252.609,261827.4556,2.90769198671218e+20,0.7954,733
"1166",1538870400,0.14,0,285009,15402,13.66,8000233,11769350664,6241,231586,150725,149955,183678,149384,75684,20521.3125,33826478161,225.65,497767,102431804.46875,23113.7366783734,3275.289,263804.8258,3.14187829229962e+20,0.6806,718
"1167",1538956800,0.18,0,298503,17036,13.78,8000291,14576687784,6179,251484,163811,165089,211915,178995,65010,20426.8125,36578754051,229.33,542842,102452231.28125,23495.3701997291,3311.602,266039.6993,4.31496702614047e+20,0.7402,762
"1168",1539043200,0.16,0,356105,18245,13.9,8000331,12984496071,6149,255082,172027,157750,241622,207593,77592,20351.0625,37000810498,227.49,537028,102472582.34375,23311.4877573797,3289.361,263567.6875,3.87495837112857e+20,0.7522,774
"1169",1539129600,0.2,0,246976,16867,13.83,8000193,15893091379,6168,246001,156499,158311,167436,140565,50291,20361.75,34139298437,225.26,516772,102492944.09375,23087.5605865581,3294.91,263745.3818,4.4794096471051e+20,0.6935,748
"1170",1539216000,0.16,0,281024,18166,13.87,8000173,15385072382,6143,260510,171655,166534,168798,139479,54006,20487.5625,37661276962,189.83,570525,102513431.65625,19460.1247313059,3219.699,259550.9898,4.71926908759281e+20,0.7676,822
"1171",1539302400,0.22,0,631756,20202,13.83,8000288,29285035983,6170,255527,162181,162888,540913,500199,66135,20381.8125,38451490999,195.97,562140,102533813.46875,20093.5514254709,3237.209,259276.4273,6.17706520971357e+20,0.7814,750
"1172",1539388800,0.13,0,319139,17319,13.83,8000141,11594824099,6176,252756,168665,147497,217197,176185,78222,20437.125,36203199069,199.45,541797,102554250.59375,20454.4452809234,3196.433,256898.5131,3.41114582158222e+20,0.7346,768
"1173",1539475200,0.11,0,316448,15242,13.79,8000221,11723908779,6182,237995,149668,150938,191475,162846,87224,20465.0625,35376080289,194.99,511719,102574715.65625,20001.0438058122,3220.776,259153.1832,2.95784466140686e+20,0.7168,770
"1174",1539561600,0.15,0,292318,17581,13.96,8000229,15629941859,6095,268108,172454,175914,182281,149370,73151,20313.375,33358306047,210.8,562011,102595029.03125,21627.0321197875,3215.462,257050.9069,4.09714491824754e+20,0.6848,812
"1175",1539648000,0.13,0,302794,17645,13.93,8000296,12735518129,6114,276793,180238,175339,192065,164134,68995,20380.96875,35819639765,210.22,575450,102615410,21571.8114902,3205.597,257301.1164,3.51755167762662e+20,0.733,821
"1176",1539734400,0.14,0,291295,17763,13.92,8000191,13443082264,6130,283209,193330,169528,195383,160554,70236,20399.15625,36418616658,207.6,580354,102635809.15625,21307.1939808375,3189.854,255963.6456,3.828993770093e+20,0.7428,803
"1177",1539820800,0.13,0,384805,17769,13.88,8000246,13150134317,6142,269713,173322,167324,248591,220798,83253,20437.59375,36642236034,202.49,565791,102656246.75,20786.8634044075,3237.578,260467.6722,3.62986377349918e+20,0.7459,809
"1178",1539907200,0.14,0,332479,18544,14.02,8000253,13701804233,6065,264054,175434,162492,232920,199285,67796,20293.59375,35201821247,202.86,601119,102676540.34375,20828.9629741331,3213.605,257014.036,4.14567744807115e+20,0.7257,845
"1179",1539993600,0.14,0,383307,15752,13.84,8000220,13289407017,6158,255542,165410,164881,245369,224176,105558,20449.96875,35802525028,205.08,534080,102696990.3125,21061.0987732875,3157.206,254001.5821,3.65682893582561e+20,0.7268,793
"1180",1540080000,0.13,0,329017,16116,13.95,8000266,12030570166,6124,244530,157068,150874,213812,185014,96852,20356.59375,35947512741,204.77,508014,102717346.90625,21033.4311259928,3128.315,250880.723,3.31528021882481e+20,0.7341,805
"1181",1540166400,0.14,0,370811,19571,14.07,8000248,13162272626,6065,284592,187926,173349,263461,215801,104706,20248.78125,37370081491,203.6,577314,102737595.6875,20917.374481975,3114.619,248448.5101,3.99544008318369e+20,0.7703,827
"1182",1540252800,0.15,0,330894,17617,13.82,8000290,14521834338,6168,271429,177063,168174,229904,198434,80891,20575.875,36490238324,203.7,556231,102758171.5625,20931.8395472813,3099.871,251290.444,4.07241400125581e+20,0.7395,836
"1183",1540339200,0.18,0,276826,20667,13.86,8000266,15173388388,6124,273468,179530,168852,192655,164625,68823,20383.03125,37871758031,202.92,532709,102778554.59375,20855.8242981637,3147.335,252624.5976,4.70944435057706e+20,0.773,811
"1184",1540425600,0.2,0,307826,21879,13.91,8000306,16014791521,6123,260627,171034,167376,210079,177889,81873,20246.625,39963554987,201.23,537236,102798801.21875,20686.2027692491,3122.255,248587.8675,5.43008039415707e+20,0.8162,756
"1185",1540512000,0.18,0,303061,20114,13.93,8000235,16417658883,6122,269457,176675,168404,205231,172584,82484,20502.09375,37790304411,203.37,551218,102819303.3125,20910.3617146631,3064.793,247418.1596,4.80749730708319e+20,0.7716,853
"1186",1540598400,0.14,0,332163,15214,14.05,8000232,14137366445,6100,245069,162407,145110,222025,192937,92455,20242.78125,34908844690,202.79,499165,102839546.09375,20854.8315523516,3127.761,249171.0755,3.52777078102902e+20,0.7154,783
"1187",1540684800,0.13,0,363977,15574,13.85,8000151,12960915217,6137,247335,143445,169854,222645,193686,120719,20309.0625,34801193735,203.72,509862,102859855.15625,20954.6096924313,3096.523,247255.9293,3.32819870180836e+20,0.7089,762
"1188",1540771200,0.14,0,345330,19679,13.87,8000154,14943596679,6111,293856,192604,181990,223101,175070,101497,20396.0625,35640730470,195.67,614695,102880251.21875,20130.5787559728,3051.838,245030.1321,4.27227664414333e+20,0.7291,826
"1189",1540857600,0.14,0,357419,19083,14.05,8000150,14925838057,6043,302838,197381,184489,246601,192525,108629,20171.25,35022078049,196.19,608397,102900422.46875,20188.0338841441,3099.49,246201.3542,4.22831718431547e+20,0.7244,820
"1190",1540944000,0.14,0,359762,17867,13.86,8000160,14904469017,6157,295978,190073,188062,242185,199321,98855,20505.09375,35624494130,197.85,585707,102920927.5625,20362.9055182406,3108.431,250905.0699,4.23391560465868e+20,0.7232,817
"1191",1541030400,0.14,0,351771,18086,13.97,8000202,14202259616,6069,274530,170343,183072,246810,213404,83282,20239.21875,34809635846,198.73,589096,102941166.78125,20457.4980744378,3061.598,244006.5278,4.06728329795891e+20,0.7171,817
"1192",1541116800,0.16,0,322662,17166,14,8000229,15183112207,6069,239953,145802,169082,224767,202567,55710,20139.65625,34820768824,201.02,548534,102961306.4375,20697.2818200663,3004.502,238273.7031,4.43731385231838e+20,0.7172,783
"1193",1541203200,0.16,0,325996,15800,13.95,8000084,16145620959,6119,231302,142399,155987,222388,195179,68632,20180.34375,33992268567,199.47,505015,102981486.78125,20541.7171682559,3000.831,238121.4847,3.96984332616634e+20,0.6944,737
"1194",1541289600,0.15,0,271182,15888,13.92,8000123,13064568368,6109,238198,149941,155116,164676,132589,72346,20283.09375,34551676453,211.3,510848,103001769.875,21764.2739745875,3033.495,242188.0672,3.53364412997294e+20,0.707,789
"1195",1541376000,0.18,0,254816,17562,14.03,8000216,16749446191,6075,264180,169366,182030,175110,147017,58461,20394.09375,35479168187,209.7,582354,103022163.96875,21603.7477842469,2989.388,240396.5874,5.03192426931633e+20,0.7303,873
"1196",1541462400,0.19,0,339161,18894,13.99,8000158,17333551729,6064,253403,164016,175100,246755,210433,68792,20251.78125,35232747104,219.56,597166,103042415.75,22623.99280207,3013.425,240620.5981,5.08602117579979e+20,0.7267,835
"1197",1541548800,0.18,0,304557,17796,13.9,8000139,16337162082,6144,239804,145758,174466,205427,177031,61241,20481.46875,35282954657,217.99,564602,103062897.21875,22466.6809647153,3002.738,242339.0598,4.67816806095066e+20,0.7179,829
"1198",1541635200,0.21,0,315268,18379,14.04,8000232,18892302279,6066,234637,143971,167980,204822,177431,66790,20235.28125,34928286756,211.29,555392,103083132.5,21780.435065925,3062.213,244303.624,5.4758824724899e+20,0.7201,827
"1199",1541721600,0.16,0,301642,17469,13.94,8000160,15752819992,6091,259704,166806,167533,201540,164236,75969,20245.40625,34364620711,209.39,547848,103103377.90625,21588.8162997897,3003.136,239347.1981,4.1138815206795e+20,0.7054,795
"1200",1541808000,0.13,0,327033,16375,13.96,8000141,12031282399,6113,240780,151171,156262,226292,184594,88904,20418,35048287080,211.9,489120,103123795.90625,21851.9323525344,2999.301,241506.2067,2.98407835967096e+20,0.717,844
"1201",1541894400,0.11,0,399326,17094,13.91,8000155,10621852227,6121,265503,174648,165631,303995,232783,125288,20308.21875,35261652912,211.7,527799,103144104.125,21835.6068432625,3082.395,246520.2576,2.76610296666628e+20,0.7205,789
"1202",1541980800,0.16,0,316717,18419,13.82,8000097,14368146227,6171,262680,168474,170909,230343,192472,72658,20312.53125,35126834156,210.81,571162,103164416.65625,21748.0906753041,3007.847,240140.4087,4.43353550255687e+20,0.712,727
"1203",1542067200,0.18,0,281355,17702,13.93,8000119,15059123069,6095,250433,157552,169423,190341,155959,74191,20270.0625,33996251185,206.42,553590,103184686.71875,21299.3830324844,3032.519,242075.0552,4.77617245935074e+20,0.6977,802
"1204",1542153600,0.18,0,292462,18832,14.08,8000153,17416039750,6071,259730,170439,176195,185638,155043,74921,20119.125,35751989357,182.72,582181,103204805.84375,18857.58212377,3062.799,242719.7623,5.78049841788255e+20,0.7364,776
"1205",1542240000,0.2,0,233230,17646,14.02,8000199,18474728790,6073,250766,162047,175957,144760,118548,53499,20011.3125,35050498504,181.53,563051,103224817.15625,18738.4010583741,3069.795,241426.555,6.28564345397706e+20,0.7221,722
"1206",1542326400,0.17,0,264004,17100,13.79,8000148,16120812190,6182,241016,152296,170244,166027,139405,58818,20274.75,35420405742,174.84,552107,103245091.90625,18051.3718688887,3089.012,245905.3567,5.43543242039223e+20,0.7168,696
"1207",1542412800,0.14,0,262588,15503,13.96,8000118,13275250100,6112,221406,138414,155735,176769,149900,62338,20020.40625,34989887308,174.22,505581,103265112.3125,17990.8478670838,3013.973,236757.3434,4.08434085837098e+20,0.716,675
"1208",1542499200,0.17,0,243736,14681,13.87,8000163,14895978165,6159,216845,133266,147332,158636,127325,66047,20209.21875,36390346551,177.53,484801,103285321.53125,18336.2431314428,2991.786,237403.7532,4.59693128179489e+20,0.7389,697
"1209",1542585600,0.15,0,258576,19002,14.15,8000310,17028262287,5999,292342,205686,177683,146267,113771,60736,19913.53125,39183219447,148.22,622942,103305235.0625,15311.9019409637,2996.309,234641.4812,6.32835654230693e+20,0.8174,767
"1210",1542672000,0.14,0,276695,19756,14.1,8000199,17960754304,6028,266500,179409,188654,146852,111905,66918,20015.625,37830924179,130.74,625752,103325250.6875,13508.7432748837,2925.335,230234.6676,6.50570175444021e+20,0.7849,772
"1211",1542758400,0.12,0,317301,17952,13.92,8000042,15269813534,6136,235548,152401,168217,198280,168087,59672,20229.5625,36979108654,136.5,579531,103345480.25,14106.658054125,2789.703,221561.8192,5.26891809632899e+20,0.754,726
"1212",1542844800,0.11,0,310142,17791,14.12,7999960,15007551180,6063,230275,151104,156300,207326,176656,61478,19933.40625,35312592066,124.83,568895,103365413.65625,12903.1045867097,2756.727,215752.1927,5.01970612559246e+20,0.7281,699
"1213",1542931200,0.12,0,279262,17659,13.97,7999983,15807815573,6119,230964,151266,161554,192478,157138,61640,20121.375,36169776966,123.37,559992,103385535.03125,12754.6734568053,2764.59,218447.3683,5.2750460847259e+20,0.7391,708
"1214",1543017600,0.1,0,265089,15618,13.94,7999973,15420458863,6119,205019,132718,141198,169116,140674,65474,20006.25,32414441192,112.75,497091,103405541.28125,11658.9747794609,2757.047,216064.3952,4.60695684489001e+20,0.6625,652
"1215",1543104000,0.12,0,279125,16512,13.91,7999944,16305637620,6154,223133,147337,160250,158144,129360,71829,20018.71875,33912327881,116.75,529038,103425560,12074.93413,2707.01,212268.4544,5.29533093682557e+20,0.6897,621
"1216",1543190400,0.1,0,299404,17255,14.04,8000024,16319129861,6071,235607,154101,159493,166572,136126,80880,20047.03125,35194617770,108.87,557388,103445607.03125,11262.1232374922,2694.691,212144.5729,5.20842836798415e+20,0.7252,731
"1217",1543276800,0.09,0,333313,17909,14.24,8000094,14675345264,5995,224852,148349,153930,197046,176106,72621,19749.375,36450146880,110.19,565825,103465356.40625,11400.8476224047,2516.274,195098.6206,4.84297116088881e+20,0.7602,704
"1218",1543363200,0.13,0,308999,19897,14.19,8000078,16292970940,6026,249355,153228,182007,196754,169204,64272,19893.28125,38279118175,122.88,622580,103485249.6875,12716.2674816,2399.786,187566.5787,6.44561057785148e+20,0.7942,727
"1219",1543449600,0.16,0,280025,17814,13.95,8000035,20346219794,6121,221155,139939,160805,149548,128926,48349,20100,40567003945,117.48,555591,103505349.6875,12159.8084812875,2419.084,190642.8421,7.36857420866222e+20,0.8291,688
"1220",1543536000,0.17,0,363108,18642,14.09,8000146,22652461526,6046,236868,154881,167334,190402,165307,62979,19921.78125,41498304998,112.87,599039,103525271.46875,11684.8973906778,2425.633,189699.1171,8.89632678487154e+20,0.8583,711
"1221",1543622400,0.13,0,245267,16263,14.13,7999944,17360683398,6057,216397,133357,150229,150568,129324,46693,19763.0625,37855433451,118.5,525757,103545034.53125,12270.0865919531,2512.706,194472.9925,5.85918402128259e+20,0.7821,630
"1222",1543708800,0.12,0,253299,15282,14.08,8000046,15744999974,6061,208558,132122,140635,159834,135141,58667,19630.21875,36978836176,115.96,492410,103564664.75,12009.35852441,2425.443,186119.0702,5.1438921077971e+20,0.7628,569
"1223",1543795200,0.12,0,282990,18022,14.14,7999964,17352151387,6033,223148,143838,157446,183392,160558,56636,19600.875,38468734821,108.23,548100,103584265.625,11210.9250685937,2421.793,185698.7963,5.99645065257089e+20,0.7972,592
"1224",1543881600,0.12,0,276718,17972,14.27,7999924,17192821913,6039,217979,137585,155263,181522,159593,53241,19660.125,38517989207,109.82,565202,103603925.75,11377.783125865,2466.817,189779.3064,6.08995687582646e+20,0.7973,608
"1225",1543968000,0.11,0,308057,18963,14.36,8000116,17707618986,6017,235788,156409,159728,194658,166148,64177,19706.0625,39852764865,101.57,595937,103623631.8125,10525.0522831956,2399.104,185236.3756,6.51568035968157e+20,0.8279,654
"1226",1544054400,0.08,0,322519,19164,14.23,7999957,16361316325,6056,232183,149322,163171,213209,186616,64439,19742.25,38989485540,90.43,590923,103643374.0625,9372.47031647188,2443.511,188467.1311,5.04219768219745e+20,0.8051,608
"1227",1544140800,0.08,0,281196,18403,14.29,8000058,16593133453,5972,246293,166672,166579,161395,133606,64060,19490.8125,37593409260,93.61,572417,103662864.875,9703.88078094875,2360.514,180043.8657,4.91705946697794e+20,0.7878,618
"1228",1544227200,0.06,0,299509,17322,14.15,8000138,12334654966,6023,259985,184804,157619,214896,163537,90419,19539.75,36351324362,91.44,552651,103682404.625,9480.71907891,2309.159,176367.3456,3.51117629407935e+20,0.7544,576
"1229",1544313600,0.06,0,305534,16875,14.06,8000217,11985499611,6097,229165,153463,154398,236458,188820,82023,19577.25,36042196703,94.42,507555,103701981.875,9791.5411286375,2289.043,174777.9395,3.40654196261201e+20,0.7399,500
"1230",1544400000,0.07,0,384930,18196,13.81,8000053,13943396527,6176,254919,158795,175048,296651,254140,73592,20030.34375,36021573269,90.7,555379,103722012.21875,9407.58650824062,2359.598,184534.788,4.03892043473645e+20,0.7299,581
"1231",1544486400,0.06,0,361252,17723,14.3,8000105,14800362183,5984,221500,146046,152459,262080,225701,78678,19357.3125,35585775449,88.05,536006,103741369.53125,9134.42758722656,2350.544,177759.9197,3.8496480811404e+20,0.7437,550
"1232",1544572800,0.06,0,369658,16675,14.09,8000550,14460515241,6076,222636,151945,147198,253312,215719,96213,19606.3125,35633103181,90.52,533920,103760975.84375,9392.44353337625,2258.098,172754.9686,3.68945919812818e+20,0.7332,534
"1233",1544659200,0.07,0,329231,17641,14.09,8000505,17612949432,6097,224605,148425,152766,222441,192227,77878,19764.375,36378262445,86.39,565689,103780740.21875,8965.61814749781,2219.037,171179.1852,4.37247037292593e+20,0.7461,568
"1234",1544745600,0.09,0,313661,18675,14.22,8000732,29183615469,6014,225717,148869,155025,208150,180272,73760,19412.71875,35301553719,83.9,567306,103800152.9375,8708.83283145625,2216.544,167959.6613,5.88277859725656e+20,0.7342,533
